Barcode,Main language,Product name,Quantity,Brands,Categories,Labels,Origins of ingredients,Ingredients list,Allergens,Traces,Energy (kJ) for 100 g / 100 ml,Energy (kcal) for 100 g / 100 ml,Fat for 100 g / 100 ml,Saturated fat for 100 g / 100 ml,Carbohydrates for 100 g / 100 ml,Sugars for 100 g / 100 ml,Fiber for 100 g / 100 ml,Proteins for 100 g / 100 ml,Salt for 100 g / 100 ml,Fruits‚ vegetables‚ nuts and rapeseed‚ walnut and olive oils for 100 g / 100 ml,Fruits‚ vegetables and nuts - dried for 100 g / 100 ml,Recycling instructions and/or packaging information,Link to front product photo,Link to ingredients list photo,Link to nutrition facts table photo,Link to recycling instructions and/or packaging information photo,Type of the product photo,Abbreviated product name,Common name,Serving size,Packaging,Countries,Stores,Product taken off the market,Withdrawal date,Traceability codes,Recycling instructions - To recycle,Recycling instructions - To discard,Producer product identifier,Producer version identifier,Net weight,Drained weight,Volume,Brand owner,Periods after opening,Origin of the product and/or its ingredients,Manufacturing or processing places,Producer,Sodium for 100 g / 100 ml,Alcohol for 100 g / 100 ml,Packaging 1 - Number of units,Packaging 1 - Shape,Packaging 1 - Material,Packaging 1 - Recycling,Packaging 1 - Weight of one empty unit,Packaging 1 - Quantity of product contained per unit,Packaging 2 - Number of units,Packaging 2 - Shape,Packaging 2 - Material,Packaging 2 - Recycling,Packaging 2 - Weight of one empty unit,Packaging 2 - Quantity of product contained per unit,Packaging 3 - Number of units,Packaging 3 - Shape,Packaging 3 - Material,Packaging 3 - Recycling,Packaging 3 - Weight of one empty unit,Packaging 3 - Quantity of product contained per unit,Packaging 4 - Number of units,Packaging 4 - Shape,Packaging 4 - Material,Packaging 4 - Recycling,Packaging 4 - Weight of one empty unit,Packaging 4 - Quantity of product contained per unit,Packaging 5 - Number of units,Packaging 5 - Shape,Packaging 5 - Material,Packaging 5 - Recycling,Packaging 5 - Weight of one empty unit,Packaging 5 - Quantity of product contained per unit,Conservation conditions,Warning,Preparation,Nutri-Score score,Nutri-Score,NOVA group,Recipe idea,Customer service,Link to the product page on the official site of the producer,Link to other product photo
770981034508,English,"Vanilla Cupcakes, Vanilla",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Corn Syrup, Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Conrstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Blue #1, Fd&C Red #40], Polysorbate 60), Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Color (Fd&C Yellow #6), Butter (Cream, Salt), Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,1.41,0.74,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981031040,English,"Vanilla & Chocolate Cupcakes, Vanilla & Chocolate",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Corn Syrup, Eggs, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Blue #1, Fd&C Red #40], Polysorbate 60), Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Cocoa Powder, Mono- And Diglycerides, Butter (Cream, Salt), Salt, Color (Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Red #40 Lake), Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Natural Flavor, Emulsifier Blend (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034706,English,"Vanilla Cupcakes, Vanilla",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Corn Syrup,Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Blue#1, Fd&C Red #40], Polysorbate 60), Margarine (Soybean And Modified Palm Oil, Water, Salt,Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Butter (Cream, Salt), Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,1.41,0.74,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034669,English,"Vanilla & Chocolate Cupcakes, Vanilla & Chocolate",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Corn Syrup, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Blue #1], Polysorbate 60), Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Nonfat Dry Milk, Cocoa Powder (Processed With Alkali), Whey (Milk), Butter (Cream, Salt), Mono-And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Natural Flavor, Soybean Lecithin, Color (Fd&C Yellow #5, Fd&C Blue#1).",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981054162,English,Mini Cupcakes,4 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean Oil And/Or Canola Oil, Corn Syrup, Decorating Sugar (Sugar, Color [Fd&C Yellow #5], Shellac, Carnauba Wax), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Butter (Cream, Salt), Natural And Artificial Flavor, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Mono-And Diglycerides, Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Color (Fd&C Yellow #5), Soybean Lecithin.",,,1829.6316,437.0,23.0,8.05,54.0,43.7,,2.3,0.69,,,,,,,,,,,g,,,,,,,,,,,,,,Peeps,,,,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034034,English,"Vanilla Cupcakes, Vanilla",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Corn Syrup, Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch), Palm Kernel Oil, Modified Cornstarch, Cornstarch, Sunflower Lecithin, Color [Fd&C Yellow #6, Fd&Cyellow #5, Fd&C Blue#1, Fd&C Red #3, Fd&C Red #40], Polysorbate 60), Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey [Milk), Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Butter (Cream, Salt), Mono-And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono-And Diglycerides, Soybean Lecithin, Citric Acid (Preservative]), Soybean Lecithin, Color (Fd&C Yellow #5).",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,1.41,0.74,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034775,English,"Candy Corn Cupcakes, Candy Corn",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Sugar, Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Corn Syrup, Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Butter (Cream, Salt), Salt, Natural And Artificial Flavor, Color (Fd&C Yellow #6, Fd&C Yellow #5), Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,7.04,54.9,43.7,,1.41,0.67,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034607,English,"Vanilla Cupcakes, Vanilla",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Corn Syrup, Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Conrstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Red #40, Fd&Cyellow #5, Fd&C Blue #1], Polysorbate 60), Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Butter (Cream, Salt), Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,6.34,56.3,42.2,,1.41,0.74,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981044194,English,"Watermelon Cupcakes, Watermelon",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Corn Syrup, Chocolate Sprinkles (Sugar, Unsweetened Chocolate, Cocoa Powder [Processed With Alkali], Milk Fat, Soybean Lecithin [Emulsifier], Natural Flavor), Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Mono-And Diglycerides, Natural And Artificial Flavor, Butter (Cream, Salt), Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Color (Fd&C Red #40 Lake, Fd&C Yellow #5, Fd&C Blue #1, Fd&C Red #3, Beet Powder), Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,7.04,54.9,43.7,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901069004334,English,"Atlantic Salmon Fillets In Teriyaki Glaze, Teriyaki",1 CAN,,29,,,"Farmed Norwegian Or Scottish Salmon Fillets, Water, Soy Sauce (Soy, Water, Wheat Flour, Salt), Sugar, Canola Oil, Garlic, Modified Maize Starch, Xanthan And Guar Gum (Thickeners), Salt.",,,946.2167999999999,226.0,15.1,1.89,5.66,5.66,,18.9,1.5325,,,,,,,,,,,g,,,,,,,,,,,,,,Poseidon,,,,,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779566160212,English,"Manicotti Cheese & Spinach, Manicotti",3 UNITS | ABOUT,,29,,,"Filling: Ricotta Cheese (Whey, Milk, Bacterial Culture, Salt, Citric Acid), Toasted Wheat Crumbs (Wheat Flour, Yeast), Romano Cheese (Milk, Bacterial Culture, Salt, Microbial Enzyme, Lipase), Parmesan Cheese (Milk, Bacterial Culture, Salt, Lipase, Microbial Enzyme), Spinach, Salt, Spices. Pasta: Enriched Durum Wheat Semolina (Enriched With Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Liquid Whole Egg.",,,866.6676,207.0,7.14,4.29,22.9,3.57,,11.4,0.8575,,,,,,,,,,,g,,,,,,,,,,,,,,O' Sole Mio Inc.,,,,,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296651113030,English,Tradition Bourgogne,1 ONZ,,29,,,"Pasteurized Cow'S Milk, Cream.",,,1645.4124,393.0,39.3,25.0,3.57,0.0,,10.7,1.6975,,,,,,,,,,,g,,,,,,,,,,,,,,Fromagerie Delin,,,,,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901069004327,English,Atlantic Salmon Fillets In Lemon Pepper Oil,1 CAN,,29,,,"Farmed Norwegian Or Scotish Salmon Fillets, Canola Oil, Lemon Pepper: Spices (Contain Pepper And Lemon Peel), Spices Extracts; Salt.",,,908.5355999999999,217.0,15.1,1.89,0.94,0.94,,18.9,1.2725,,,,,,,,,,,g,,,,,,,,,,,,,,Poseidon,,,,,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923917200049,English,"Diced Peaches In Strawberry Gel, Diced Peaches",1 cup,,29,,,"Water, Peaches, Sugar, Carrageenan, Cochineal Extract (Color), Locust Bean Gum, Natural And Artificial Flavors, Gellan Gum, Sodium Citrate, Malic Acid, Fumaric Acid, Potassium Citrate, Ascorbic Acid.",,,309.8232,74.0,0.0,0.0,18.8,15.6,,0.0,0.0725,,,,,,,,,,,g,,,,,,,,,,,,,,Clover Valley,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20989064,English,"French Vanilla Flavored Cold Brew Coffee Concentrate, French Vanilla",4 OZA,,29,,,"Filtered Water, Coffee, Natural Vanilla Flavoring.",,,71.1756,17.0,0.0,,3.39,0.0,,0.85,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Lidl,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100134742,English,"Tomato Paste, Tomato",2 Tbsp,,29,,,"Tomato Pulp, Citric Acid.",,,380.99879999999996,91.0,0.0,0.0,18.2,12.1,,3.03,0.1525,,,,,,,,,,,g,,,,,,,,,,,,,,Happy Harvest,,,,,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629014013068,English,Turkey Trot Cookie Decorating Kit,0.045 KIT,,29,,,"Cookie: Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Ascorbic Acid Added As A Dough Conditioner, Enzyme), Sugar, Palm Oil, Molasses, Water, Spice, Color (Caramel), Leavening (Sodium Bicarbonate). Icings: Sugar, Water, Palm Oil, Cornstarch, High Fructose Corn Syrup, Corn Syrup, Modified Cornstarch, Salt, Acetylated Monoglycerides (Emulsifier), Natural And Artificial Flavor, Polysorbate 60, Potassium Sorbate (Preservative), Color (Fd&C Yellow #6, Fd&C Red #40, Fd&C Yellow #5, Fd&C Blue #1), Citric Acid. Candy Corn: Sugar, Corn Syrup, Egg Whites, Honey, Soybean Protein, Salt, Artificial Flavor, Shellac, Carnauba Wax, Color (Fd&C Red #3, Fd&C Yellow #5, Fd&C Yellow #6). Maple Leaf Sprinkles: Icing Sugar (Sugar Cornstarch), Modified Cornstarch, Cornstarch, Fractionated Palm Kernel Oil, Cellulose Gum, Soybean Lecithin, Artificial Flavor, Polysorbate 60, Color (Fd&C Red #40), Shellac.",,,1536.5556,367.0,10.0,5.0,66.7,43.3,,3.33,0.625,,,,,,,,,,,g,,,,,,,,,,,,,,Create A Treat,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100117837,English,Stewed Tomatoes,1/2 cup,,29,,,"Tomatoes, Tomato Juice, Contains Less Than 2% Of: Sugar, Salt, Dried Onion, Dried Celery, Dried Bell Pepper, Citric Acid, Calcium Chloride, Natural Flavors.",,,100.4832,24.0,0.0,,5.69,4.88,,0.81,0.5075,,,,,,,,,,,g,,,,,,,,,,,,,,Happy Harvest,,,,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500145520224,English,Himalayan Pink Salt,1/4 tsp,,29,,,Mineral Salt (Himalayan Pink Salt),,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,,,,,,,,,,,g,,,,,,,,,,,,,,Saltean,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500145520392,English,Himalayan Pink Salt,1/4 tsp,,29,,,Mineral Salt (Himalayan Pink Salt),,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,,,,,,,,,,,g,,,,,,,,,,,,,,Saltean,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620133005996,English,Gluten-Free Pie Crusts,0.125 CRUST,,29,,,"White Rice Flour, Non-Hydrogenated Shortening (Palm Oil)Â , Water, Potato Starch*, Tapioca Starch, Cane Sugar, Chickpea Flour, Salt, Xanthan Gum*, Modified Cellulose.",,,1745.8955999999998,417.0,25.0,10.4,50.0,4.17,,4.17,1.1975,,,,,,,,,,,g,,,,,,,,,,,,,,Kinnikinnick,,,,,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773200718425,English,"Avocado Herb Goddess Plant-Powered Salad Dressing, Avocado Herb Goddess",2 Tbsp,,29,,,"Water, Avocado, Olive Oil, Apple Cider Vinegar, Cold Pressed Lemon Juice, Onions (Green And Spanish), Garlic, Basil, Chives, Sea Salt, Parsley, Chlorophyll (For Colour).",,,556.8444,133.0,10.0,1.67,6.67,,,1.33,1.5825,,,,,,,,,,,ml,,,,,,,,,,,,,,Summer Fresh,,,,,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59642908625,English,Candy Coated Hearts,3 PIECES,,29,,,"Sugar, Gum Base, Dextrose, Calcium Stearate, Natural And Artificial Flavors, Citric Acid, Gum Arabic, Tapioca Dextrin, Artificial Colors (Fd&C Red 40 Lake, Blue 1 Lake), Carnauba Wax, Bht (To Maintain Freshness).",,,1394.2043999999999,333.0,0.0,,66.7,66.7,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Razzles,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9353323000372,English,"Cheesy Bacon Flavored Seasoning, Cheesy Bacon",1/4 tsp,,29,,,"Maltodextrin, Salt, Yeast, Yeast Extract, Natural Flavors, Garlic Powder, Onion Powder, Sugar, Chili Pepper, Black Pepper, Paprika, Silicon Dioxide (To Prevent Caking), Natural Smoke Flavors, Lactic Acid.",,,0.0,0.0,0.0,,100.0,,,0.0,17.5,,,,,,,,,,,g,,,,,,,,,,,,,,Deliciou,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9353323000365,English,"Spicy Bacon Flavored Seasoning, Spicy, Bacon",1/4 tsp,,29,,,"Maltodextrin, Salt, Yeast, Yeast Extract, Natural Flavors, Chili Pepper, Black Pepper, Paprika, Parsley, Garlic Powder, Onion Powder, Sugar, Silicon Dioxide (To Prevent Caking), Natural Smoke Flavor, Lactic Acid.",,,0.0,0.0,0.0,,100.0,,,0.0,17.5,,,,,,,,,,,g,,,,,,,,,,,,,,Deliciou,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627814011642,English,Jarrah Active Honey,1 Tbsp,,29,,,100% Australian Active Jarrah Honey,,,1197.4248,286.0,0.0,,81.0,81.0,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Capilano,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100138689,English,Cocktail Sauce,1/4 cup,,29,,,"Tomato Puree (Water, Tomato Paste), Sugar, Distilled Vinegar, Horseradish, Salt, Less Than 2% Of: Soybean Oil, Dehydrated Onion, Natural Flavor, Onion Powder, Garlic Powder.",,,456.3612,109.0,0.0,0.0,25.0,20.3,,1.56,2.305,,,,,,,,,,,g,,,,,,,,,,,,,,Burman'S,,,,,0.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100064827,English,"Tomato Ketchup, Tomato",1 Tbsp,,29,,,"Tomato Concentrate, High Fructose Corn Syrup, Distilled Vinegar, Corn Syrup, Salt, Less Than 2% Of: Spice, Onion Powder, Natural Flavors.",,,494.0424,118.0,0.0,,29.4,23.5,,0.0,2.3525,,,,,,,,,,,g,,,,,,,,,,,,,,Burman'S,,,,,0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14943690,English,"Low Sodium Chicken Broth, Chicken",1 cup,,29,,,"Organic Chicken Broth (Organic Chicken Flavor [Contains Organic Chicken], Organic Onion Powder, Yeast Extract, Organic Cane Sugar, Organic Flavoring, Organic Garlic Powder, Organic Turmeric), Contains Less Than 2% Of Sea Salt.",,,8.3736,2.0,0.0,0.0,0.0,0.0,,0.42,0.145,,,,,,,,,,,ml,,,,,,,,,,,,,,Good & Gather,,,,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111503,English,"Low Sodium Chicken Broth, Chicken",1 cup,,29,,,"Organic Chicken Broth (Organic Chicken Flavor [Contains Organic Chicken], Organic Onion Powder, Yeast Extract, Organic Cane Sugar, Organic Flavoring, Organic Garlic Powder, Organic Turmeric), Contains Less Than 2% Of Sea Salt.",,,8.3736,2.0,0.0,0.0,0.0,0.0,,0.42,0.145,,,,,,,,,,,ml,,,,,,,,,,,,,,Good & Gather,,,,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183193276812,English,"Unsweetened Raspberry Lime Flavored Caffeine Free Sparkling Seltzer Water, Unsweetened Raspberry Lime",12 OZA,,29,,,"Carbonated Water, Natural Flavors.",,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Schweppes,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
